Andalucia,Date,Aragon,Asturias,Baleares,Canarias,Cantabria,Castilla La Mancha,Castilla y Leon,Cataluna,C. Valenciana,Extremadura,Galicia,Madrid,Melilla,Murcia,Navarra,Pais Vasco,La Rioja
5.0990195135927845,2020-04-19,4.242640687119285,2.6457513110645907,2.6457513110645907,2.0,2.0,7.0710678118654755,5.385164807134504,7.3484692283495345,4.795831523312719,2.0,3.4641016151377544,10.344080432788601,0.0,1.0,3.872983346207417,6.48074069840786,2.23606797749979
4.47213595499958,2020-04-20,4.242640687119285,1.4142135623730951,1.4142135623730951,0.0,2.23606797749979,7.615773105863909,5.916079783099616,8.717797887081348,3.7416573867739413,2.23606797749979,2.449489742783178,10.583005244258363,0.0,1.0,4.0,4.358898943540674,2.8284271247461903
2.0,2020-04-21,2.449489742783178,2.0,2.0,1.0,2.6457513110645907,7.3484692283495345,5.291502622129181,11.958260743101398,3.1622776601683795,2.8284271247461903,2.8284271247461903,10.44030650891055,0.0,1.7320508075688772,3.4641016151377544,4.69041575982343,3.0
5.744562646538029,2020-04-22,3.605551275463989,2.8284271247461903,1.7320508075688772,1.0,1.4142135623730951,8.06225774829855,5.744562646538029,9.746794344808963,4.123105625617661,2.6457513110645907,2.8284271247461903,10.816653826391969,0.0,1.7320508075688772,2.0,4.58257569495584,2.0
5.385164807134504,2020-04-23,5.0,3.3166247903554,2.0,0.0,2.449489742783178,6.928203230275509,5.291502622129181,9.797958971132712,4.242640687119285,1.7320508075688772,2.6457513110645907,10.344080432788601,0.0,1.0,2.8284271247461903,6.557438524302,2.23606797749979
5.291502622129181,2020-04-24,3.7416573867739413,2.449489742783178,2.0,2.6457513110645907,2.23606797749979,8.18535277187245,5.477225575051661,7.0710678118654755,4.795831523312719,2.0,2.6457513110645907,9.0,0.0,1.0,2.8284271247461903,5.0990195135927845,2.0
4.898979485566356,2020-04-25,3.7416573867739413,2.6457513110645907,1.4142135623730951,1.4142135623730951,2.0,6.082762530298219,5.196152422706632,10.246950765959598,5.0,2.23606797749979,2.449489742783178,9.1104335791443,0.0,1.0,3.4641016151377544,4.358898943540674,2.0
3.7416573867739413,2020-04-26,1.7320508075688772,2.8284271247461903,1.0,1.0,1.0,6.164414002968976,5.196152422706632,8.246211251235321,3.7416573867739413,2.449489742783178,2.449489742783178,8.602325267042627,0.0,1.0,1.4142135623730951,4.242640687119285,2.0
3.4641016151377544,2020-04-27,3.7416573867739413,2.23606797749979,2.0,0.0,1.7320508075688772,5.916079783099616,4.898979485566356,11.532562594670797,1.7320508075688772,2.449489742783178,3.3166247903554,8.0,0.0,1.0,1.0,3.3166247903554,2.23606797749979
3.3166247903554,2020-04-28,3.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,5.5677643628300215,4.47213595499958,10.44030650891055,3.3166247903554,2.23606797749979,2.6457513110645907,7.874007874011811,0.0,1.4142135623730951,0.0,3.7416573867739413,2.449489742783178
4.47213595499958,2020-04-29,1.0,2.6457513110645907,2.0,1.0,1.7320508075688772,6.324555320336759,5.0990195135927845,9.848857801796104,4.242640687119285,2.6457513110645907,11.789826122551595,7.54983443527075,0.0,0.0,4.0,4.358898943540674,2.0
4.358898943540674,2020-04-30,1.7320508075688772,2.0,1.7320508075688772,1.0,0.0,5.196152422706632,4.0,8.366600265340756,4.242640687119285,2.449489742783178,0.0,8.426149773176359,0.0,0.0,1.7320508075688772,4.69041575982343,1.4142135623730951
5.5677643628300215,2020-05-01,3.1622776601683795,1.0,2.23606797749979,1.0,1.0,5.916079783099616,4.242640687119285,9.273618495495704,3.0,2.23606797749979,2.6457513110645907,6.782329983125268,0.0,1.4142135623730951,2.6457513110645907,4.0,1.0
3.872983346207417,2020-05-02,3.4641016151377544,2.449489742783178,2.0,2.0,1.0,6.0,4.242640687119285,8.717797887081348,3.605551275463989,2.6457513110645907,2.23606797749979,8.366600265340756,0.0,0.0,1.4142135623730951,3.0,1.0
1.7320508075688772,2020-05-03,0.0,0.0,0.0,0.0,1.4142135623730951,5.5677643628300215,3.4641016151377544,6.928203230275509,2.449489742783178,1.4142135623730951,2.449489742783178,6.324555320336759,0.0,1.4142135623730951,1.4142135623730951,2.8284271247461903,1.0
2.6457513110645907,2020-05-04,1.0,2.0,0.0,1.0,1.4142135623730951,5.0,4.242640687119285,5.916079783099616,2.23606797749979,0.0,2.449489742783178,6.6332495807108,0.0,0.0,2.0,3.4641016151377544,0.0
2.0,2020-05-05,2.8284271247461903,1.0,1.0,1.0,1.0,5.0990195135927845,3.7416573867739413,7.0710678118654755,3.1622776601683795,1.4142135623730951,2.0,6.6332495807108,0.0,1.4142135623730951,2.23606797749979,3.4641016151377544,1.0
3.7416573867739413,2020-05-06,4.242640687119285,1.7320508075688772,1.0,1.0,1.0,5.5677643628300215,3.872983346207417,8.660254037844387,3.4641016151377544,1.0,3.0,6.782329983125268,0.0,0.0,2.23606797749979,3.3166247903554,1.0
3.605551275463989,2020-05-07,3.4641016151377544,1.0,1.4142135623730951,1.0,1.0,5.477225575051661,4.123105625617661,7.0,3.4641016151377544,2.0,1.7320508075688772,6.164414002968976,0.0,1.0,2.0,4.358898943540674,1.0
2.6457513110645907,2020-05-08,3.872983346207417,1.0,1.0,2.0,1.0,6.0,3.4641016151377544,8.774964387392123,2.449489742783178,2.23606797749979,1.0,6.928203230275509,0.0,0.0,2.0,2.6457513110645907,2.0
4.0,2020-05-09,2.8284271247461903,0.0,2.23606797749979,0.0,0.0,5.0,3.0,6.0,2.449489742783178,2.23606797749979,1.7320508075688772,6.782329983125268,0.0,1.0,1.7320508075688772,3.605551275463989,1.4142135623730951
1.7320508075688772,2020-05-10,1.0,1.7320508075688772,1.4142135623730951,0.0,0.0,4.58257569495584,3.4641016151377544,5.0,2.8284271247461903,1.7320508075688772,1.0,6.782329983125268,0.0,1.0,1.0,3.872983346207417,1.4142135623730951
1.4142135623730951,2020-05-11,1.0,2.23606797749979,0.0,1.0,0.0,5.196152422706632,2.8284271247461903,4.795831523312719,2.6457513110645907,1.7320508075688772,1.0,6.244997998398398,0.0,0.0,1.4142135623730951,2.23606797749979,1.0
2.0,2020-05-12,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,5.0,3.0,8.12403840463596,2.449489742783178,2.0,1.0,6.082762530298219,0.0,0.0,1.7320508075688772,2.449489742783178,1.0
2.449489742783178,2020-05-13,1.0,1.4142135623730951,2.23606797749979,0.0,1.4142135623730951,4.898979485566356,2.23606797749979,8.426149773176359,2.23606797749979,1.4142135623730951,1.0,6.324555320336759,0.0,1.7320508075688772,1.0,3.605551275463989,0.0
2.0,2020-05-14,2.6457513110645907,1.0,1.0,0.0,0.0,4.123105625617661,2.449489742783178,11.445523142259598,2.8284271247461903,1.7320508075688772,2.0,4.358898943540674,0.0,0.0,2.0,3.4641016151377544,0.0
2.8284271247461903,2020-05-15,1.0,2.23606797749979,0.0,0.0,1.0,4.242640687119285,2.23606797749979,7.681145747868608,3.0,1.4142135623730951,0.0,5.477225575051661,0.0,1.0,1.4142135623730951,0.0,0.0
3.3166247903554,2020-05-16,1.0,1.0,0.0,0.0,0.0,3.605551275463989,3.1622776601683795,5.744562646538029,2.6457513110645907,1.7320508075688772,1.0,4.123105625617661,0.0,1.0,1.0,1.0,1.0
1.7320508075688772,2020-05-17,0.0,0.0,1.4142135623730951,0.0,1.0,3.1622776601683795,2.449489742783178,5.385164807134504,1.0,1.7320508075688772,1.4142135623730951,4.58257569495584,0.0,0.0,1.4142135623730951,2.0,1.4142135623730951
0.0,2020-05-18,0.0,1.4142135623730951,0.0,1.4142135623730951,0.0,2.23606797749979,2.6457513110645907,3.4641016151377544,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.6457513110645907,1.0
3.0,2020-05-19,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951,1.0,1.4142135623730951,2.6457513110645907,5.0,2.449489742783178,2.0,0.0,5.5677643628300215,0.0,0.0,0.0,2.0,1.0
2.0,2020-05-20,2.0,1.0,1.4142135623730951,0.0,1.0,3.605551275463989,0.0,6.324555320336759,1.4142135623730951,0.0,0.0,4.242640687119285,0.0,1.7320508075688772,0.0,3.1622776601683795,1.0
2.0,2020-05-21,1.0,1.7320508075688772,0.0,0.0,0.0,2.449489742783178,0.0,0.0,2.23606797749979,1.0,1.0,4.358898943540674,0.0,1.0,1.7320508075688772,1.7320508075688772,0.0
